Wall time,Step,Value
1650226857.1590288,0,0.16489510238170624
1650226857.8345225,1,0.9705963134765625
1650226858.0106983,2,0.9541423320770264
1650226858.6448448,3,0.988449215888977
1650226858.8326876,4,0.9941907525062561
1650226859.5588977,5,0.9930573105812073
1650226859.7251625,6,0.9972520470619202
1650226860.4148126,7,0.9989835619926453
1650226860.581644,8,0.9967495203018188
1650226861.191228,9,0.9965676665306091
1650226861.3576734,10,0.9975113272666931
1650226861.9754813,11,0.990694522857666
1650226862.146358,12,0.9939060211181641
1650226862.6837966,13,0.9964239001274109
1650226862.8543766,14,0.9921770691871643
1650226863.5849085,15,0.9893317818641663
1650226863.7520998,16,0.9929832220077515
1650226864.4781585,17,0.9945879578590393
1650226864.6614113,18,0.9948436617851257
1650226865.3798265,19,0.8035699129104614
1650226865.546749,20,0.9879363775253296
1650226866.0506282,21,0.9971030354499817
1650226866.2167592,22,0.998149037361145
1650226866.9108617,23,0.997918963432312
1650226867.085439,24,0.993559718132019
1650226867.753899,25,0.9970722198486328
1650226867.9191442,26,0.9967692494392395
1650226868.65748,27,0.9870293736457825
1650226868.823114,28,0.9929273724555969
1650226869.5445359,29,0.9959885478019714
1650226869.7093863,30,0.9873014688491821
1650226870.301196,31,0.9873806834220886
1650226879.1194456,32,0.9844241142272949
1650226879.719768,33,0.9820020198822021
1650226879.890973,34,0.9855725169181824
1650226880.5636663,35,0.9887804985046387
1650226880.7318914,36,0.9846224188804626
1650226881.5242133,37,0.9865030646324158
1650226881.7093725,38,0.9954742193222046
1650226882.4504685,39,0.9938450455665588
1650226882.6184833,40,0.9960331320762634
1650226883.240518,41,0.9939138889312744
1650226883.4068885,42,0.9888265132904053
1650226883.9982705,43,0.9905185699462891
1650226884.186552,44,0.99642413854599
1650226884.9413145,45,0.9931451678276062
1650226885.1266005,46,0.9912105798721313
1650226885.9134305,47,0.9932479858398438
1650226886.0843654,48,0.9901700615882874
1650226886.8233736,49,0.8871504664421082
1650226886.9963577,50,0.9863826036453247
1650226887.7567875,51,0.9908947348594666
1650226887.9229362,52,0.9891933798789978
1650226888.6471417,53,0.9935477375984192
1650226888.8134413,54,0.9963188171386719
1650226889.5332422,55,0.9954505562782288
1650226889.7110763,56,0.993836522102356
1650226890.5100446,57,0.9869270920753479
1650226890.6802976,58,0.987605094909668
1650226891.3472366,59,0.9877915978431702
1650226891.5130367,60,0.9854627251625061
1650226892.2240012,61,0.9885479807853699
1650226892.3876379,62,0.9899895787239075
1650226893.115057,63,0.9920300841331482
1650226900.806302,64,0.9906421303749084
1650226901.5174384,65,0.9197865724563599
1650226901.694587,66,0.9879887700080872
1650226902.3566844,67,0.9908116459846497
1650226902.5228443,68,0.994010329246521
