Wall time,Step,Value
1650226857.1620677,0,0.6932598352432251
1650226857.8377573,1,0.9628183245658875
1650226858.013949,2,0.9982680678367615
1650226858.6479657,3,0.9883461594581604
1650226858.8354442,4,0.9868212938308716
1650226859.5620923,5,0.9841112494468689
1650226859.7281883,6,0.9739584922790527
1650226860.4180326,7,0.9696427583694458
1650226860.5848062,8,0.9756619930267334
1650226861.1943288,9,0.9702383279800415
1650226861.3607614,10,0.9554492235183716
1650226861.97852,11,0.9919880032539368
1650226862.1493773,12,0.9884156584739685
1650226862.687042,13,0.980556845664978
1650226862.857553,14,0.9878494739532471
1650226863.5881295,15,0.9914852976799011
1650226863.755228,16,0.9907723069190979
1650226864.4813585,17,0.9860416054725647
1650226864.6645901,18,0.9738173484802246
1650226865.3829637,19,0.9703390598297119
1650226865.5499315,20,0.9979202747344971
1650226866.053618,21,0.9823194146156311
1650226866.2197714,22,0.9764994978904724
1650226866.9139287,23,0.9817800521850586
1650226867.088284,24,0.9882844686508179
1650226867.756634,25,0.9786115884780884
1650226867.9220378,26,0.9678776860237122
1650226868.6605108,27,0.9958800673484802
1650226868.8260012,28,0.9930221438407898
1650226869.5473516,29,0.9710308909416199
1650226869.7122796,30,0.9935181736946106
1650226870.3039105,31,0.9943926334381104
1650226879.1225507,32,0.9990816116333008
1650226879.723065,33,0.9961204528808594
1650226879.894213,34,0.9961342811584473
1650226880.5667589,35,0.9890769720077515
1650226880.7348216,36,0.9978294372558594
1650226881.527252,37,0.994289219379425
1650226881.7124557,38,0.9853591322898865
1650226882.4536157,39,0.9896705746650696
1650226882.6214647,40,0.9847287535667419
1650226883.2435544,41,0.994653582572937
1650226883.4098463,42,0.9952788949012756
1650226884.0011342,43,0.9981886744499207
1650226884.1899388,44,0.9826485514640808
1650226884.9444757,45,0.9871164560317993
1650226885.1294804,46,0.9977018237113953
1650226885.9164886,47,0.987654447555542
1650226886.087467,48,0.9927062392234802
1650226886.826389,49,0.9977494478225708
1650226886.9995823,50,0.9940946102142334
1650226887.7600312,51,0.989936888217926
1650226887.92615,52,0.9939290881156921
1650226888.6502469,53,0.9871668219566345
1650226888.8166037,54,0.9712519645690918
1650226889.5364096,55,0.9818076491355896
1650226889.714338,56,0.9759101867675781
1650226890.5129364,57,0.9980934858322144
1650226890.6834369,58,0.988341748714447
1650226891.35026,59,0.9920095801353455
1650226891.5158525,60,0.9943768382072449
1650226892.2267556,61,0.9905574321746826
1650226892.390348,62,0.9872742295265198
1650226893.1179073,63,0.9898916482925415
1650226900.8094578,64,0.9895553588867188
1650226901.520454,65,0.9870871901512146
1650226901.6978765,66,0.9979308843612671
1650226902.3597848,67,0.9938306212425232
1650226902.5258152,68,0.9831989407539368
1650226903.1658661,69,0.9853049516677856
1650226903.3344107,70,0.9633569717407227
1650226904.059227,71,0.974686324596405
1650226904.226169,72,0.9926942586898804
1650226904.9239647,73,0.994687020778656
1650226905.089683,74,0.9904215335845947
1650226905.7603817,75,0.9936951994895935
1650226905.9255824,76,0.9818967580795288
1650226906.601772,77,0.9973459243774414
1650226906.767757,78,0.9987977743148804
1650226907.3529437,79,0.9825252294540405
1650226907.5187294,80,0.9967917799949646
1650226908.1762471,81,0.9897372722625732
1650226908.3421261,82,0.9886373281478882
1650226909.0688992,83,0.9927452802658081
1650226909.2373457,84,0.9853196144104004
1650226909.9495673,85,0.9800142645835876
1650226910.1152825,86,0.9847027659416199
1650226910.8663619,87,0.9927574396133423
1650226911.032577,88,0.9929083585739136
1650226911.7362776,89,0.9964026808738708
1650226911.9024305,90,0.9970536828041077
1650226912.4752417,91,0.9960136413574219
1650226912.643323,92,0.9802923798561096
1650226913.3263457,93,0.9862881302833557
1650226913.492757,94,0.9942583441734314
1650226914.1359718,95,0.9846062660217285
1650226923.4183514,96,0.9837090373039246
1650226924.2160757,97,0.9839666485786438
1650226924.3876247,98,0.9977466464042664
1650226925.1811774,99,0.9864280819892883
1650226925.3554046,100,0.9796315431594849
1650226926.0978777,101,0.9901078939437866
1650226926.2868657,102,0.9855983853340149
1650226927.0701602,103,0.9754105806350708
1650226927.2444777,104,0.9889127016067505
1650226928.0393226,105,0.9949902296066284
1650226928.2081144,106,0.996670126914978
1650226928.9944758,107,0.9951785206794739
1650226929.1621017,108,0.9849233031272888
1650226929.8495529,109,0.9902331829071045
1650226930.0173204,110,0.9908961057662964
1650226930.7574472,111,0.9934470653533936
1650226930.9254005,112,0.9931909441947937
1650226931.6480215,113,0.9927386045455933
1650226931.8147218,114,0.998577892780304
1650226932.5621383,115,0.9813417196273804
1650226932.7285783,116,0.9938762784004211
1650226933.4976182,117,0.992344856262207
1650226933.663771,118,0.9836676120758057
1650226934.4315038,119,0.9932315945625305
1650226934.5972297,120,0.9832281470298767
1650226935.3803823,121,0.9852474331855774
1650226935.5484185,122,0.9826219081878662
1650226936.247578,123,0.9891002774238586
1650226936.412843,124,0.9911025762557983
1650226937.0898547,125,0.9950961470603943
1650226937.255402,126,0.9912291765213013
1650226937.945858,127,0.9847251772880554
1650226946.7325914,128,0.9971887469291687
1650226947.4017708,129,0.9936617612838745
1650226947.5662553,130,0.9949278235435486
1650226948.1660154,131,0.9969127774238586
1650226948.3309495,132,0.9878779649734497
