Wall time,Step,Value
1650226857.1638923,0,0.15060731768608093
1650226857.8397608,1,0.8940066695213318
1650226858.015806,2,0.7857240438461304
1650226858.6499567,3,0.9744433164596558
1650226858.8372214,4,0.954637885093689
1650226859.563956,5,0.9175089001655579
1650226859.7301133,6,0.9437620639801025
1650226860.4199972,7,0.9496403932571411
1650226860.586789,8,0.9175081849098206
1650226861.196145,9,0.9182947278022766
1650226861.3626947,10,0.9427434802055359
1650226861.9803798,11,0.8706049919128418
1650226862.151209,12,0.912351667881012
1650226862.688923,13,0.9330761432647705
1650226862.8594112,14,0.9231407642364502
1650226863.5900512,15,0.928276538848877
1650226863.757077,16,0.9485844373703003
1650226864.4836822,17,0.9706862568855286
1650226864.6665285,18,0.9702691435813904
1650226865.3849134,19,0.7390568852424622
1650226865.551888,20,0.963925838470459
1650226866.0555012,21,0.9882274866104126
1650226866.221692,22,0.9892764091491699
1650226866.9158053,23,0.9845030307769775
1650226867.090187,24,0.962382435798645
1650226867.7584927,25,0.973459005355835
1650226867.9238155,26,0.9664746522903442
1650226868.662407,27,0.9227821826934814
1650226868.8278286,28,0.9309781789779663
1650226869.5491316,29,0.9496448636054993
1650226869.7141726,30,0.9066682457923889
1650226870.3056586,31,0.9339515566825867
1650226879.124493,32,0.9090018272399902
1650226879.724948,33,0.9376375675201416
1650226879.8962662,34,0.9618905782699585
1650226880.5686073,35,0.9714778661727905
1650226880.7366443,36,0.9642199873924255
1650226881.5290895,37,0.9659872055053711
1650226881.7143362,38,0.9837448000907898
1650226882.4555337,39,0.9751638174057007
1650226882.6234548,40,0.9828712344169617
1650226883.245425,41,0.9739513397216797
1650226883.4116862,42,0.9359450340270996
1650226884.0030231,43,0.9493980407714844
1650226884.1921017,44,0.9682590365409851
1650226884.9465027,45,0.9580612778663635
1650226885.1313376,46,0.9533935189247131
1650226885.9183562,47,0.9636988639831543
1650226886.0893798,48,0.9592336416244507
1650226886.828223,49,0.7228646874427795
1650226887.001745,50,0.9658961892127991
1650226887.7620683,51,0.9717495441436768
1650226887.928203,52,0.9698190689086914
1650226888.6521933,53,0.9742258191108704
1650226888.8186436,54,0.984925389289856
1650226889.538468,55,0.969132661819458
1650226889.7163875,56,0.9635815024375916
1650226890.5148165,57,0.9285864233970642
1650226890.685482,58,0.9494873881340027
1650226891.352118,59,0.9580745697021484
1650226891.5176845,60,0.9361454844474792
1650226892.2284482,61,0.9500812292098999
1650226892.39215,62,0.9612793326377869
1650226893.11971,63,0.9649564027786255
1650226900.811404,64,0.9679425358772278
1650226901.527009,65,0.9005226492881775
1650226901.6998742,66,0.9687769412994385
1650226902.3617654,67,0.9567356705665588
1650226902.5275981,68,0.9680846333503723
1650226903.1678274,69,0.9632490873336792
1650226903.3362556,70,0.9802640080451965
1650226904.0611165,71,0.9714722037315369
1650226904.2280085,72,0.9490408897399902
1650226904.9258425,73,0.9493498802185059
1650226905.0914838,74,0.9592311382293701
1650226905.762202,75,0.9636684656143188
1650226905.9273806,76,0.9793264269828796
1650226906.6035979,77,0.9377429485321045
1650226906.7695634,78,0.9329801797866821
1650226907.3548324,79,0.9831734895706177
1650226907.520542,80,0.9437741637229919
1650226908.1780643,81,0.9649802446365356
1650226908.343926,82,0.9783570766448975
1650226909.07076,83,0.9718274474143982
1650226909.2391996,84,0.9733519554138184
1650226909.9514055,85,0.9776480197906494
1650226910.1170025,86,0.9644932150840759
1650226910.868165,87,0.9471665620803833
1650226911.0344558,88,0.9589253664016724
1650226911.7381744,89,0.925229549407959
1650226911.904189,90,0.9470646381378174
1650226912.4772732,91,0.9535801410675049
1650226912.6454828,92,0.933455765247345
1650226913.3284397,93,0.9830541014671326
1650226913.4948275,94,0.9714885354042053
1650226914.1380928,95,0.9684533476829529
1650226923.420223,96,0.9400268793106079
1650226924.2180533,97,0.9766744375228882
1650226924.3895185,98,0.9683931469917297
1650226925.183035,99,0.9645380973815918
1650226925.3573406,100,0.953413188457489
1650226926.0996883,101,0.9616160988807678
1650226926.2886314,102,0.964263916015625
1650226927.0720212,103,0.966151773929596
1650226927.2463412,104,0.9678864479064941
1650226928.0411923,105,0.9563522934913635
1650226928.210301,106,0.9405933022499084
1650226928.9964786,107,0.9556400775909424
1650226929.1644137,108,0.9713370203971863
1650226929.8518684,109,0.9755438566207886
1650226930.0194082,110,0.9735700488090515
1650226930.7598262,111,0.9687569737434387
1650226930.9275155,112,0.9538335204124451
1650226931.6498945,113,0.9617622494697571
1650226931.8166983,114,0.9550663828849792
1650226932.5639818,115,0.9544804096221924
1650226932.7305498,116,0.9524369239807129
1650226933.4996042,117,0.953125
1650226933.6657512,118,0.9700880646705627
1650226934.4335804,119,0.9392613768577576
1650226934.5992537,120,0.9786638617515564
1650226935.3823793,121,0.9735302329063416
