Wall time,Step,Value
1650227129.243828,405,0.7697562575340271
1650227129.4104402,406,0.794468343257904
1650227130.2188516,407,0.7233356237411499
1650227130.3872192,408,0.8077893853187561
1650227131.1814144,409,0.800279974937439
1650227131.3488083,410,0.7645676732063293
1650227132.013213,411,0.8118585348129272
1650227132.1791065,412,0.7953780293464661
1650227132.7954764,413,0.7832919359207153
1650227132.961639,414,0.8097822666168213
1650227133.7120614,415,0.7533959150314331
1650227141.623656,416,0.6629682183265686
1650227142.3526478,417,0.685234546661377
1650227142.5191882,418,0.7208331227302551
1650227143.277843,419,0.7855932712554932
1650227143.4459434,420,0.764302670955658
1650227144.12622,421,0.7437171339988708
1650227144.2907028,422,0.8235294222831726
1650227145.0101738,423,0.793860912322998
1650227145.1751187,424,0.7527055740356445
1650227145.9655337,425,0.8056585192680359
1650227146.1298292,426,0.8067640066146851
1650227146.9279962,427,0.7588158845901489
1650227147.092068,428,0.7124017477035522
1650227147.877214,429,0.8011146783828735
1650227148.0416842,430,0.7473454475402832
1650227148.7381082,431,0.7404520511627197
1650227148.902826,432,0.768222987651825
1650227149.6994672,433,0.7587152719497681
1650227149.8649287,434,0.676078200340271
1650227150.6511962,435,0.8020442724227905
1650227150.8175797,436,0.7942317128181458
1650227151.6294312,437,0.7973434925079346
1650227151.7970262,438,0.7708719968795776
1650227152.625688,439,0.808343231678009
1650227152.7905293,440,0.7413896322250366
1650227153.5662076,441,0.7683538198471069
1650227153.7383497,442,0.7766814231872559
1650227154.482704,443,0.752611517906189
1650227154.6500003,444,0.7754342555999756
1650227155.393646,445,0.7002549171447754
1650227155.5584717,446,0.6816549301147461
1650227156.2507305,447,0.7837572693824768
1650227164.31915,448,0.748746395111084
1650227165.064225,449,0.7354593873023987
1650227165.229722,450,0.7907226085662842
1650227165.9233005,451,0.8129763603210449
1650227166.0886278,452,0.8004298210144043
1650227166.7209747,453,0.7917473912239075
1650227166.8865135,454,0.8303180932998657
1650227167.655685,455,0.7835406064987183
1650227167.8205755,456,0.7997096180915833
1650227168.3900387,457,0.7648479342460632
1650227168.5557048,458,0.7441754937171936
1650227169.2653217,459,0.7354288697242737
1650227169.4318988,460,0.707936704158783
1650227170.10852,461,0.7640080451965332
1650227170.2743158,462,0.7813023924827576
1650227171.017162,463,0.7997082471847534
1650227171.1827893,464,0.8430706262588501
1650227171.8937476,465,0.7796025276184082
1650227172.0598733,466,0.801472544670105
1650227172.7620733,467,0.8148258328437805
1650227172.934723,468,0.766629695892334
1650227173.6980402,469,0.751544177532196
1650227173.8637934,470,0.741583526134491
1650227174.6267815,471,0.740010678768158
1650227174.7918723,472,0.6337876915931702
1650227175.5135117,473,0.7627742886543274
1650227175.6784458,474,0.7049543857574463
1650227176.4018433,475,0.6794652938842773
1650227176.5676477,476,0.7913804650306702
1650227177.364202,477,0.7587221264839172
1650227177.5295537,478,0.7640330195426941
1650227178.2121956,479,0.6750331521034241
1650227186.5941808,480,0.7794895172119141
1650227187.3850327,481,0.7486522197723389
1650227187.5547664,482,0.6964161396026611
1650227188.1508806,483,0.771825909614563
1650227188.3204231,484,0.757963240146637
1650227189.131173,485,0.7168835401535034
1650227189.3006167,486,0.7732530236244202
1650227190.0898497,487,0.7370227575302124
1650227190.2607448,488,0.74321049451828
1650227191.0175004,489,0.790536642074585
1650227191.1845412,490,0.7430357336997986
1650227191.951095,491,0.8459873199462891
1650227192.1179748,492,0.8018109202384949
1650227192.9403133,493,0.6329501271247864
1650227193.105413,494,0.747161865234375
1650227193.8938363,495,0.7507339119911194
1650227194.058817,496,0.7171334028244019
1650227194.7703612,497,0.7767125368118286
1650227194.9356732,498,0.7988317608833313
1650227195.7084131,499,0.7762096524238586
1650227195.8738961,500,0.8394322395324707
1650227196.6450553,501,0.6732064485549927
1650227196.8157299,502,0.7494674324989319
1650227197.579953,503,0.7667091488838196
1650227197.7458444,504,0.7603053450584412
1650227198.492557,505,0.7295798659324646
1650227198.658721,506,0.7452465891838074
1650227199.4217963,507,0.7231912612915039
1650227199.589164,508,0.7120587825775146
1650227200.3276978,509,0.7611790299415588
1650227200.4939315,510,0.8010560274124146
1650227201.280995,511,0.8112389445304871
1650227209.846552,512,0.8198797106742859
1650227210.5778048,513,0.815378725528717
1650227210.7434711,514,0.774323046207428
1650227211.467833,515,0.8119747638702393
1650227211.6435666,516,0.7853431105613708
1650227212.4355214,517,0.7756029367446899
1650227212.601753,518,0.7618421912193298
1650227213.4240606,519,0.7219343781471252
1650227213.5909984,520,0.622790515422821
1650227214.376014,521,0.6040156483650208
1650227214.543839,522,0.7187880873680115
1650227215.321484,523,0.763159453868866
1650227215.4956954,524,0.7966530919075012
1650227216.2934546,525,0.8093924522399902
1650227216.4600809,526,0.7418792843818665
1650227217.2805903,527,0.8210436105728149
1650227217.4482644,528,0.8047698736190796
1650227218.2419274,529,0.8278590440750122
1650227218.4113638,530,0.7685385346412659
1650227219.1940682,531,0.7852619290351868
1650227219.362995,532,0.7278611063957214
1650227220.0573142,533,0.727829098701477
1650227220.222062,534,0.7455044388771057
1650227221.0341992,535,0.786605954170227
1650227221.2044563,536,0.7768823504447937
1650227221.9832213,537,0.773413896560669
1650227222.153016,538,0.7963408827781677
1650227222.9258986,539,0.794453501701355
1650227223.0907183,540,0.7699015736579895
1650227223.8752527,541,0.766768217086792
1650227224.0395365,542,0.7322066426277161
1650227224.8026683,543,0.7678608894348145
1650227234.5042768,544,0.7605175971984863
1650227235.2557542,545,0.7947033047676086
1650227235.4229338,546,0.7665706276893616
1650227236.2092454,547,0.7074450254440308
1650227236.3765323,548,0.8035252690315247
1650227237.1809819,549,0.6765465140342712
1650227237.346873,550,0.7530990839004517
1650227238.1173522,551,0.7527831792831421
1650227238.2827182,552,0.7477169036865234
1650227239.1018202,553,0.6741646528244019
1650227239.2678947,554,0.7059198617935181
1650227239.942935,555,0.7538059949874878
1650227240.1079237,556,0.773184061050415
1650227240.7178888,557,0.831610918045044
1650227240.883315,558,0.8316307663917542
1650227241.6328523,559,0.7222732305526733
1650227241.7991173,560,0.7243714928627014
1650227242.466254,561,0.7637651562690735
1650227242.6330583,562,0.766086757183075
1650227243.3576727,563,0.7122906446456909
1650227243.523235,564,0.7133073806762695
1650227244.2499542,565,0.7323495149612427
1650227244.4162748,566,0.7160192131996155
1650227245.1146853,567,0.717954158782959
1650227245.2847722,568,0.7415926456451416
1650227246.0230455,569,0.7920031547546387
1650227246.1886282,570,0.7742286920547485
1650227246.9069688,571,0.7993073463439941
1650227247.0793624,572,0.8563226461410522
1650227247.7826512,573,0.8800907731056213
1650227247.9481208,574,0.775770366191864
1650227248.6869364,575,0.8285940885543823
1650227258.19703,576,0.771490752696991
1650227258.9689357,577,0.7202934622764587
1650227259.1365044,578,0.7305043935775757
1650227259.899417,579,0.741653561592102
1650227260.0736783,580,0.6389908790588379
1650227260.852673,581,0.639254629611969
1650227261.0184257,582,0.7460265159606934
1650227261.8062968,583,0.753204345703125
1650227261.9718692,584,0.7613706588745117
1650227262.7437246,585,0.8179062008857727
1650227262.9090228,586,0.7604180574417114
1650227263.6607432,587,0.8528558611869812
1650227263.834426,588,0.7488658428192139
1650227264.489126,589,0.8060611486434937
1650227264.6539488,590,0.8016744256019592
1650227265.4282699,591,0.7558327317237854
1650227265.5930698,592,0.7439345121383667
1650227266.3781507,593,0.7123758792877197
1650227266.5469215,594,0.8266534209251404
1650227267.2903948,595,0.8001335859298706
1650227267.4551654,596,0.716875433921814
1650227268.2185087,597,0.7662628889083862
1650227268.3827503,598,0.7928826212882996
1650227269.1933353,599,0.7796670198440552
1650227269.358057,600,0.7573644518852234
1650227270.1377635,601,0.7883927822113037
1650227270.3023689,602,0.8064128756523132
1650227271.0937152,603,0.7128787636756897
1650227271.2597945,604,0.8019250631332397
1650227272.0379367,605,0.7692040205001831
1650227272.2022295,606,0.7525597214698792
1650227272.9774888,607,0.7511917948722839
1650227283.1063004,608,0.7340918183326721
1650227283.8994727,609,0.8028146028518677
1650227284.0743861,610,0.7192442417144775
1650227284.8481014,611,0.7447338700294495
1650227285.0472474,612,0.751114010810852
1650227285.807421,613,0.7228705286979675
1650227285.973536,614,0.8245418071746826
1650227286.74664,615,0.749854564666748
1650227286.9119177,616,0.6777499914169312
1650227287.6949544,617,0.8148423433303833
1650227287.8696382,618,0.771034836769104
1650227288.6498055,619,0.7586308717727661
1650227288.8304048,620,0.7942226529121399
1650227289.5974114,621,0.7785788178443909
1650227289.7638552,622,0.7104332447052002
1650227290.5549228,623,0.8064727187156677
1650227290.7294798,624,0.7771133780479431
1650227291.5154276,625,0.8406136631965637
1650227291.6893284,626,0.811842679977417
1650227292.499472,627,0.7196701765060425
1650227292.683201,628,0.6973265409469604
1650227293.4229767,629,0.7441781759262085
1650227293.5891435,630,0.7144802808761597
1650227294.3814802,631,0.7578690648078918
1650227294.5559506,632,0.795240581035614
1650227295.3523355,633,0.7161755561828613
1650227295.517879,634,0.7737568616867065
1650227296.290595,635,0.7951392531394958
1650227296.4556434,636,0.7668125033378601
1650227297.239114,637,0.8078523874282837
1650227297.4042597,638,0.7915842533111572
1650227298.194108,639,0.8416219353675842
