,Unnamed: 0,label,x,y,feature 1,feature 2,feature 3,feature 4,feature 5,feature 6,feature 7,feature 8,feature 9,feature 10,feature 11,feature 12,feature 13,feature 14,feature 15,feature 16,location
0,0,11,475,88,51,107.03690680899744,132.79885651095208,40,53,61,85,131,161,0.0,0.05,0.225,0.45,1645.7317837885255,717.8985739607682,515378.3624949046,nuc
1,1,6,88,1969,89,64.08276654312411,92.52551801404329,46,58,68,87,134,172,0.0,0.0352941176470588,0.2117647058823529,0.4176470588235294,1522.1722221641442,676.6532230438769,457859.5842556666,nuc
2,2,20,579,786,3,151.33966289915503,144.00963987573232,34,44,53,77,109,131,0.0,0.0769230769230769,0.2769230769230769,0.6153846153846154,1210.7590628064804,591.6437217306503,350042.2934632952,nuc
3,3,27,851,557,3,171.61886076999346,180.02121152033504,34,49,61,79,127,158,0.016260162601626,0.08130081300813,0.2520325203252032,0.4471544715447154,1223.4277709359988,591.2346083066406,349558.36205950665,cyto
4,4,11,452,149,82,57.53990066224419,111.6425083718217,37,56,72,86,120,141,0.0,0.05,0.2166666666666666,0.5,1612.1146566158825,714.577315935471,510620.740449542,nuc
5,5,20,593,1010,8,151.63559819932337,169.87624296270724,31,38,52,77,110,131,0.0153846153846153,0.1076923076923077,0.2769230769230769,0.6230769230769231,1138.9028598010889,549.7943871180927,302273.86810655915,cyto
6,6,41,1554,1332,1,169.6706722650249,167.35185895935146,25,42,54,66,105,133,0.03125,0.0859375,0.3125,0.65625,1016.6868314747296,409.5596970326108,167739.1454334439,cyto
7,7,6,98,2088,97,93.09065980110056,141.8768398098926,49,63,77,97,136,176,0.0,0.0294117647058823,0.1647058823529411,0.3823529411764705,1562.8789540601033,687.8702271099197,473165.4493442525,cyto
8,8,13,376,763,34,187.99385288516265,136.40465616603527,50,62,81,100,151,192,0.0,0.0382978723404255,0.1489361702127659,0.3574468085106383,1319.0416596732837,636.4421408792117,405058.5986869144,cyto
9,9,44,1561,2471,62,86.36880864172362,118.70062105914184,51,67,76,96,142,179,0.0,0.0268456375838926,0.1677852348993288,0.3758389261744966,1439.6771922036323,639.5103602758181,408973.5009001067,nuc
10,10,13,564,827,17,208.23787267187197,114.166770916004,44,66,81,103,147,183,0.0042553191489361,0.0425531914893617,0.1361702127659574,0.3531914893617021,1202.7804932201316,587.3447270208134,344973.82835915376,nuc
11,11,44,1575,2428,105,51.58970833895359,73.5417200174315,58,73,84,106,140,176,0.0,0.0268456375838926,0.1342281879194631,0.3422818791946309,1412.335350346487,633.4935397495865,401314.06490446086,nuc
12,12,17,690,628,44,154.66269356977605,95.8928223322666,51,65,77,93,135,170,0.014388489208633,0.0215827338129496,0.1726618705035971,0.4028776978417266,1234.5364358644456,601.4248580381693,361711.85986623215,nuc
13,13,32,1224,1070,35,251.8736430839254,253.4861269266349,45,62,78,101,140,174,0.0041666666666666,0.0416666666666666,0.15,0.3583333333333333,997.5724241845544,413.0437756791273,170605.16062726924,cyto
14,14,20,679,799,66,92.84753435737564,75.58167982284147,34,46,59,71,101,127,0.023076923076923,0.0692307692307692,0.3230769230769231,0.6538461538461539,1166.669599036395,567.1813823890358,321694.72052873764,nuc
15,15,20,614,839,34,90.3387873963308,86.65868056254178,36,48,58,77,107,133,0.0076923076923076,0.0538461538461538,0.2846153846153846,0.6384615384615384,1177.5766246001983,573.8600063589575,329315.3068983028,nuc
16,16,10,416,2313,57,140.89183037836517,117.04522654916391,49,61,72,98,140,174,0.006060606060606,0.0303030303030303,0.1878787878787878,0.3757575757575757,1494.1091761435434,674.7247990323467,455253.5544292407,nuc
17,17,5,333,606,42,235.1660148065324,197.02249638998367,53,83,99,127,172,206,0.0,0.0251046025104602,0.0920502092050209,0.2217573221757322,1407.618517520238,666.8024149032084,444625.4605207505,cyto
18,18,44,1521,2409,128,32.998704412778174,95.13497280889617,48,74,84,102,141,172,0.0,0.0268456375838926,0.1208053691275167,0.3355704697986577,1388.967166566626,625.1289402427943,390786.1919290791,nuc
19,19,43,1559,1753,64,46.61351157289676,13.815574172381403,26,34,41,53,72,92,0.0129870129870129,0.1428571428571428,0.6233766233766234,1.2207792207792207,1075.091727279765,466.9804303832549,218070.72236093,nuc
20,20,2,80,1263,81,56.55332667798722,200.31777054159733,46,59,74,92,133,169,0.0067567567567567,0.0337837837837837,0.1891891891891892,0.4189189189189189,1412.644708921212,640.3515401992362,410050.095035534,cyto
21,21,13,414,898,125,54.991371104946296,52.12144627040377,59,78,89,114,151,180,0.0,0.0170212765957446,0.1148936170212766,0.2978723404255319,1254.3918056493742,608.6485567829084,370453.0656739173,nuc
22,22,7,299,245,30,70.2687523169183,96.31255276050054,37,46,59,69,90,104,0.0,0.0545454545454545,0.3636363636363636,0.9818181818181818,1623.1810666322633,717.292426824009,514508.4255790762,cyto
23,23,9,368,2532,41,81.96481548816779,123.0637267535508,32,46,55,72,109,142,0.0168067226890756,0.0756302521008403,0.2773109243697479,0.5798319327731093,1658.241384669288,700.824451952079,491154.9124539319,cyto
24,24,17,581,751,5,204.66560048592385,123.64321082415915,28,49,54,76,111,139,0.014388489208633,0.079136690647482,0.2949640287769784,0.5755395683453237,1223.149884656035,597.8563645562124,357432.2326403708,nuc
25,25,10,154,2228,55,151.6919622330347,169.3836693046539,43,56,68,96,132,158,0.0,0.0484848484848484,0.1939393939393939,0.4,1592.2884400895994,697.1861937109264,486068.5887011294,cyto
26,26,13,466,717,11,243.2480720372152,154.55454976825328,42,63,83,103,154,190,0.0042553191489361,0.0382978723404255,0.1404255319148936,0.2978723404255319,1289.4344497847446,627.0551822265273,393198.2015571435,cyto
27,27,39,1288,460,2,197.87605296654144,194.48174089133244,39,57,71,89,120,147,0.0081967213114754,0.0573770491803278,0.1967213114754098,0.5081967213114754,1240.8140916301982,577.7971185337756,333849.5101859339,cyto
28,28,36,1396,1715,10,93.00876450982211,92.04135360938258,30,40,47,57,78,101,0.0,0.1081081081081081,0.5,1.027027027027027,1035.2131358811137,435.37254609346246,189549.2538919041,nuc
29,29,14,540,1530,15,72.13837579747191,82.53223983364259,31,36,41,58,76,100,0.0138888888888888,0.1388888888888889,0.5138888888888888,1.1111111111111112,1141.4159851916315,540.0928718746737,291700.3102498327,nuc
30,30,2,129,1342,61,44.84864716551729,135.8645142717477,40,52,65,88,124,163,0.0067567567567567,0.054054054054054,0.2094594594594594,0.4729729729729729,1375.239345692242,631.260803459113,398490.2019838449,cyto
31,31,6,51,2129,52,152.83133576847538,203.0697770097075,43,58,82,102,159,197,0.0058823529411764,0.0470588235294117,0.1470588235294117,0.3176470588235294,1613.3474374035875,695.531858571935,483764.5662885302,cyto
32,32,19,643,2430,120,33.60595819462884,39.44823990855421,27,45,53,68,96,129,0.019047619047619,0.0761904761904762,0.3714285714285714,0.6571428571428571,1476.7327225550591,657.9072202053334,432841.910398309,nuc
33,33,37,1223,1574,17,182.2323882940345,208.9177471465492,41,56,74,96,141,171,0.0113636363636363,0.0454545454545454,0.1931818181818181,0.375,992.7252871871448,400.60696091292886,160485.93713189292,cyto
34,34,28,869,361,29,192.06442308192615,196.61847092492047,43,53,65,86,123,143,0.0,0.0300751879699248,0.2406015037593984,0.4736842105263157,1332.0656158545326,636.2952523242697,404871.6481304061,cyto
35,35,10,123,2275,60,158.51892796472714,180.6018894403236,44,62,76,97,126,157,0.006060606060606,0.0424242424242424,0.1757575757575757,0.4606060606060606,1636.601375548515,704.1278699092536,495796.0571829427,cyto
36,36,15,431,2226,3,180.28818955466065,179.83180631817237,42,53,63,88,126,150,0.0,0.0390625,0.1953125,0.46875,1437.1495325091869,660.8684550245024,436747.1148464728,cyto
37,37,66,2285,1483,11,221.6860527671892,230.83609951498065,49,67,83,99,141,175,0.0067114093959731,0.0335570469798657,0.1275167785234899,0.3691275167785235,1370.9193641424972,599.7601956971436,359712.2923426759,cyto
38,38,44,1645,2432,105,110.17140022135143,83.87484935080272,44,62,83,106,147,173,0.0067114093959731,0.046979865771812,0.1409395973154362,0.2953020134228188,1430.910455707901,641.358985964067,411341.3488768562,nuc
39,39,37,1222,1557,8,183.13473497794791,209.0768939005652,43,57,71,101,143,178,0.0113636363636363,0.0454545454545454,0.1931818181818181,0.3579545454545454,989.9357472273564,398.00153983913816,158405.22571432506,cyto
40,40,10,146,2341,56,131.07491623700145,155.08040788985124,48,63,70,91,130,158,0.0,0.0242424242424242,0.1878787878787878,0.4606060606060606,1658.4300902349887,708.0632602781686,501353.5805557497,cyto
41,41,65,2247,1453,27,352.22832721145204,239.34202387606044,52,67,89,116,177,221,0.0043478260869565,0.0260869565217391,0.1217391304347826,0.2608695652173913,1343.2124050895047,589.9834297920746,348080.44742921984,cyto
42,42,7,363,361,9,166.29287565430886,217.32323767472036,18,36,45,59,90,111,0.0545454545454545,0.1454545454545454,0.4363636363636363,0.8909090909090909,1518.7641476990082,698.1121770026157,487360.61167933134,cyto
43,43,34,1293,27,44,219.43752856226016,218.38785628905453,47,70,92,130,187,239,0.0060975609756097,0.0426829268292682,0.1280487804878048,0.2195121951219512,1542.9989649818592,666.6024818281359,444358.8687794302,nuc
44,44,11,358,20,82,144.54655135604543,97.14412337598226,55,68,99,114,161,200,0.0,0.0333333333333333,0.1,0.275,1747.9460732380978,729.6985044006109,532459.9073244883,cyto
45,45,32,1151,1593,33,276.3433634499839,275.24543933259173,50,73,83,111,163,199,0.0,0.025,0.1416666666666666,0.2958333333333333,996.9697817081912,408.0107852169848,166472.80085338044,cyto
46,46,10,133,2302,59,143.2746316676722,166.53806327174087,47,64,77,94,127,159,0.0121212121212121,0.0363636363636363,0.1878787878787878,0.4545454545454545,1644.8084655460675,705.7570642930775,498093.0337995832,cyto
47,47,9,249,2472,14,98.83874436691988,91.40124733392766,39,52,63,76,103,124,0.0084033613445378,0.0756302521008403,0.3109243697478991,0.7142857142857143,1678.2531278036176,709.1463295175906,502888.5166682713,cyto
48,48,8,426,1669,11,215.70140025030065,200.3085414226805,60,76,91,119,147,182,0.0,0.0229357798165137,0.110091743119266,0.2660550458715596,1223.2281437345955,582.0399449351734,338770.49750013964,cyto
49,49,69,2444,1451,1,138.61259396583225,133.4476070536357,24,27,28,37,46,65,0.0294117647058823,0.3823529411764705,1.0588235294117647,1.7941176470588236,1482.5688081902072,629.2946545620933,396011.7622604245,cyto
50,50,30,1201,2264,1,322.76181299802033,317.5575838890473,44,69,92,115,165,194,0.0102564102564102,0.041025641025641,0.1179487179487179,0.2871794871794871,1268.3734826838604,578.4527435364904,334607.5765048928,cyto
51,51,10,252,2220,61,101.84999592197607,106.505521504317,55,66,74,98,135,160,0.006060606060606,0.0242424242424242,0.1757575757575757,0.3878787878787879,1528.701203705452,685.8482214072201,470387.78280744713,nuc
52,52,24,665,1092,18,211.2401453341973,228.184731915852,42,63,75,99,144,179,0.0041152263374485,0.0493827160493827,0.1810699588477366,0.3662551440329218,1093.7718153422234,519.3959124235186,269772.1138422594,cyto
53,53,24,725,1323,6,149.26667659478866,159.52313199045375,32,52,61,90,135,174,0.0041152263374485,0.0699588477366255,0.2139917695473251,0.4279835390946502,1052.1795627806805,483.3739550192612,233650.38039096276,nuc
54,54,5,47,1065,13,314.6983547084274,369.6385442460858,53,71,97,129,184,249,0.0,0.0292887029288702,0.1171548117154811,0.2175732217573222,1457.5350856475898,654.2989454334642,428107.10999534326,cyto
55,55,25,875,1686,116,92.49529330608578,135.68686496654263,55,72,84,108,152,185,0.0050761421319796,0.0253807106598984,0.1319796954314721,0.3350253807106599,1054.4250932317225,469.21780952942,220165.3527795871,nuc
56,56,5,325,758,17,156.27636529864287,160.7122655391231,41,54,73,104,153,196,0.00418410041841,0.0418410041841004,0.1882845188284518,0.3430962343096234,1349.9200792261672,646.1426727063629,417500.3534921219,cyto
57,57,44,1515,2350,108,46.86887566054862,87.93793182365741,35,60,80,115,145,169,0.0,0.0536912751677852,0.1543624161073825,0.2751677852348993,1348.44303038574,612.9411678631446,375696.8752614357,nuc
58,58,6,15,2193,11,225.9302920726444,275.6383145627177,42,57,80,119,172,207,0.0058823529411764,0.0470588235294117,0.1529411764705882,0.2588235294117647,1668.090685117826,703.3763564760822,494738.2988495685,cyto
