label,x,y,feature 1,feature 2,feature 3,feature 4,feature 5,feature 6,feature 7,feature 8,feature 9,feature 10,feature 11,feature 12,feature 13,feature 14,feature 15,feature 16,location
27,607,2172,42,41.0646779993263,25.9955220141227,29,40,48,57,79,100,0.019230769230769,0.115384615384615,0.519230769230769,1.07692307692308,1306.23743285202,622.091015707082,386997.231823469,nuc
35,723,1697,77,69.5261289019871,116.517047239721,53,63,76,97,145,179,0,0.022727272727273,0.176136363636364,0.346590909090909,1051.05822772473,512.262319142606,262412.683613361,nuc
52,1175,1799,41,126.421924707296,86.6036562451268,44,64,70,93,132,155,0,0.027027027027027,0.207207207207207,0.405405405405405,1025.67745262623,449.673181844297,202205.970469974,nuc
60,1620,1483,28,132.40624060619,134.560047461098,38,42,52,70,103,135,0,0.068965517241379,0.333333333333333,0.620689655172414,1024.0894125183,428.840459888154,183904.140037084,nuc
41,1052,2297,97,109.712202893683,106.578562399999,48,65,77,110,156,189,0.009615384615385,0.028846153846154,0.163461538461538,0.307692307692308,1296.99063546657,580.897356898723,337441.739251923,nuc
31,652,1149,14,118.820322305347,70.3111555416702,42,47,54,71,98,116,0,0.018867924528302,0.30188679245283,0.773584905660377,1022.00730663737,501.824743421481,251828.073110035,nuc
63,1733,1620,19,174.377246249195,167.781152918811,39,56,67,91,126,147,0.009615384615385,0.057692307692308,0.211538461538461,0.451923076923077,1093.19784431024,470.060495962754,220956.869864751,cyto
34,748,957,4,184.119884385784,186.068765741141,32,47,53,71,100,126,0.009259259259259,0.074074074074074,0.305555555555556,0.666666666666667,1024.21840207451,498.859994104481,248861.293717922,cyto
50,1201,467,90,51.4593328962092,47.2612591687897,43,61,73,102,133,162,0,0.032258064516129,0.153225806451613,0.387096774193548,1182.4823746535,537.103160709045,288479.805243646,nuc
25,518,1007,95,38.6586173589266,52.3026972966015,37,53,68,84,120,147,0.008333333333333,0.066666666666667,0.216666666666667,0.5,1099.01156464985,555.521583964498,308604.230250425,nuc
63,1532,1870,6,156.256014705231,156.587521867166,37,55,68,84,125,158,0,0.057692307692308,0.221153846153846,0.461538461538462,1108.74233373421,477.711494815196,228208.272278569,cyto
60,1491,1558,60,81.8971990086029,98.1820414103035,41,56,68,82,115,142,0,0.03448275862069,0.241379310344828,0.540229885057471,999.926245838428,410.758735618172,168722.738886639,nuc
85,2146,1994,57,67.2146759279807,88.1556472601618,21,26,40,50,75,100,0,0.185185185185185,0.555555555555556,1,1439.50255399408,597.920407228881,357508.813380751,nuc
34,850,708,73,91.4763323954487,88.7859798787584,44,56,60,82,112,133,0.009259259259259,0.046296296296296,0.222222222222222,0.592592592592593,1084.14550908903,525.343938975262,275986.254218044,nuc
16,427,357,20,100.478823498841,103.709026736146,25,35,41,49,73,88,0.037037037037037,0.148148148148148,0.703703703703704,1.55555555555556,1415.45367113034,661.930945830908,438152.577048601,cyto
83,2055,820,58,76.3129232232494,111.968740049763,40,54,61,72,109,135,0,0.054347826086957,0.293478260869565,0.597826086956522,1285.0854803547,589.220841865953,347181.200489222,nuc
64,1683,846,23,62.3778300316789,62.8173226119607,45,58,61,74,100,116,0,0.035714285714286,0.303571428571428,0.785714285714286,1102.62575017607,493.155705366374,243202.549735406,nuc
41,717,2314,20,228.633119453104,246.384708074216,40,51,70,88,118,152,0.009615384615385,0.067307692307692,0.192307692307692,0.538461538461538,1362.86968617341,626.073498724706,391968.025805394,cyto
9,27,937,28,178.077621334566,174.938527162779,55,80,96,143,203,246,0.005780346820809,0.046242774566474,0.109826589595376,0.196531791907514,1418.88659625646,660.226426087628,435898.933704442,cyto
37,936,2534,22,57.8266940497664,85.3780909546305,25,33,39,45,57,69,0,0.2,1.06666666666667,2.13333333333333,1482.99020847364,627.512219469858,393771.585583987,cyto
46,1263,1529,5,154.76632754613,155.292688264409,40,49,60,72,110,136,0,0.058823529411765,0.279411764705882,0.558823529411765,955.670464636851,386.303374564613,149230.297200008,cyto
77,2201,2616,40,222.998475900121,221.016325845289,37,46,54,103,166,206,0,0.059701492537313,0.17910447761194,0.343283582089552,1835.00645295101,654.732171289466,428674.216121419,cyto
53,1301,881,26,132.108350137134,118.940243936912,36,64,74,103,134,165,0,0.060869565217391,0.182608695652174,0.382608695652174,1000.53299473975,431.635860751207,186309.516286435,nuc
26,603,1199,28,181.092955281802,113.000046562208,65,88,107,135,174,204,0,0.032786885245902,0.087431693989071,0.191256830601093,1036.57577490148,513.318647955276,263496.034338632,nuc
81,2002,396,13,191.326495173236,174.852964090566,36,56,74,95,144,181,0,0.072916666666667,0.1875,0.364583333333333,1449.46457873541,624.549716637543,390062.348552036,cyto
80,1970,1042,97,104.735672622617,140.771841952766,42,65,77,98,133,164,0.007299270072993,0.043795620437956,0.167883211678832,0.364963503649635,1183.73152694906,541.762840217962,293506.975041032,nuc
42,1004,1870,11,156.162125879592,161.341340428752,35,43,52,74,96,111,0.012345679012346,0.074074074074074,0.333333333333333,0.888888888888889,1059.22289626644,488.356851402743,238492.414312001,cyto
18,287,1949,3,189.925886349046,119.962500341212,33,41,53,66,103,132,0.018691588785047,0.093457943925234,0.327102803738318,0.626168224299065,1341.36537142708,647.50430588623,419261.826141209,cyto
5,108,1359,1,61.4718479375361,76.3746499949546,38,39,54,57,74,92,0,0.113636363636364,0.568181818181818,1.25,1320.10868193983,634.553716165747,402658.41869976,cyto
97,2485,21,84,90.2518197949864,58.3334177358799,18,64,67,79,102,128,0.08,0.08,0.28,0.68,1963.60081591357,694.005083930025,481643.056520721,nuc
47,1049,1264,69,55.3621966012471,87.7039611699313,38,47,49,65,86,109,0,0.059701492537313,0.432835820895522,0.925373134328358,929.762397449045,391.060071614295,152927.979610977,nuc
17,348,240,19,58.4025702406697,35.0035770162125,45,53,55,65,90,95,0,0.04,0.44,1.16,1528.75045594606,680.03107230857,462442.259305144,nuc
64,1681,739,29,140.708723801691,92.0898467799807,28,43,53,75,101,118,0,0.089285714285714,0.321428571428571,0.785714285714286,1140.87812002399,512.769789982379,262932.857518573,nuc
49,1249,2062,81,96.5912509190025,148.737895102433,33,48,58,74,116,139,0.010526315789474,0.073684210526316,0.284210526315789,0.547368421052632,1152.46535599226,515.395347650321,265632.364379595,cyto
59,1487,1270,35,91.3756266198261,44.9825891961871,27,31,43,57,88,108,0.017543859649123,0.12280701754386,0.421052631578947,0.947368421052632,970.795868952052,393.865560962002,155130.080111912,nuc
76,2119,1422,77,105.62309334331,153.03488434548,39,57,69,84,113,138,0.01123595505618,0.056179775280899,0.213483146067416,0.573033707865169,1261.18213010964,561.257520289479,315010.004081495,cyto
23,499,346,26,148.265916139676,118.62645266989,28,47,59,70,94,109,0.04,0.06,0.42,0.9,1390.36677963711,653.148636465737,426603.141317052,nuc
22,523,563,3,108.067378453007,91.5853035841076,30,44,46,57,77,100,0,0.074074074074074,0.518518518518518,1.16666666666667,1256.0016750038,620.78560215172,385374.763838873,cyto
67,1608,2393,13,122.611900879182,111.517409642417,38,47,61,73,98,128,0,0.068181818181818,0.272727272727273,0.613636363636364,1429.60376385394,590.463502146831,348647.1473675,cyto
18,308,1849,31,116.308579599155,75.2555958107863,33,37,51,65,98,118,0.02803738317757,0.11214953271028,0.383177570093458,0.766355140186916,1288.46620445092,632.986629758757,400672.073453349,cyto
73,1860,1610,61,30.2132055467694,38.2038479622369,25,30,33,47,75,95,0,0.210526315789474,0.578947368421053,1.07017543859649,1147.30398181044,500.941198332007,250942.084186307,nuc
25,709,1041,22,171.870130232658,152.907627059271,36,56,63,84,122,150,0,0.05,0.225,0.483333333333333,1017.93485323113,496.848084781756,246858.019351299,cyto
50,1307,524,78,134.815595353198,146.260006395575,33,47,60,74,118,155,0.008064516129032,0.056451612903226,0.258064516129032,0.532258064516129,1157.52380543865,521.760096793251,272233.598605702,nuc
28,728,637,1,128.579414447055,124.892586027276,25,36,43,53,79,98,0.029411764705882,0.117647058823529,0.514705882352941,1.02941176470588,1145.90916484702,566.690571793025,321138.204159105,cyto
68,1861,1182,1,177.776654739838,202.273400775874,55,70,77,100,139,177,0,0.014084507042254,0.154929577464789,0.373239436619718,1111.20932601966,497.441333463533,247447.880237978,cyto
5,18,1311,19,108.219458850584,62.8213468880185,37,43,50,64,108,131,0.022727272727273,0.068181818181818,0.25,0.636363636363636,1386.76239880772,647.141754213161,418792.450046087,nuc
41,906,2394,62,118.28179188687,150.447443770161,44,64,75,99,144,183,0,0.048076923076923,0.163461538461538,0.355769230769231,1380.37430229992,612.831499622743,375562.44692986,cyto
90,2368,1189,52,17.9090026342774,49.3011571945358,30,37,40,46,54,74,0,0.1875,0.8125,1.375,1428.97773516864,624.83646764409,390420.611297943,nuc
51,1202,1420,32,96.2483063343889,91.328231585949,42,57,68,86,126,152,0,0.046153846153846,0.184615384615385,0.446153846153846,935.916735520437,374.963791560797,140597.844981649,nuc
1,69,2277,2,117.048094716382,176.641495789665,49,57,58,66,88,104,0,0.03030303030303,0.393939393939394,1.12121212121212,1645.27982958017,695.298856252404,483440.499505901,cyto
38,836,1449,49,74.1562858527916,76.8338200599952,31,44,52,64,86,111,0,0.090909090909091,0.409090909090909,0.909090909090909,969.126117685561,447.690922392614,200427.161992749,nuc
92,2267,2258,25,97.7152563004893,118.000088950436,35,41,47,50,68,77,0,0.071428571428571,0.857142857142857,1.71428571428571,1646.56696379003,637.712172939946,406676.815515788,cyto
35,1011,1737,38,249.23548338366,191.398851254182,47,62,78,101,155,195,0,0.039772727272727,0.164772727272727,0.340909090909091,1008.23081300492,454.202474124991,206299.887501263,nuc
60,1580,1349,17,157.091231720179,144.437412301818,32,58,66,78,104,134,0.022988505747126,0.057471264367816,0.264367816091954,0.620689655172414,997.898557929295,412.961751413149,170537.408130216,cyto
83,2092,771,27,94.5883314671395,123.409709875903,32,41,48,69,107,137,0.010869565217391,0.097826086956522,0.293478260869565,0.652173913043478,1322.86715060089,603.353872283673,364035.895199703,cyto
63,1421,1725,24,174.496228705972,189.451083174126,38,57,63,83,114,143,0.009615384615385,0.057692307692308,0.230769230769231,0.538461538461538,1028.2156722016,433.43959142747,187869.879416812,cyto
34,652,800,4,140.837533011319,143.576590998427,34,45,62,73,111,141,0.018518518518519,0.074074074074074,0.296296296296296,0.555555555555556,1102.63895919319,551.660323914105,304329.112981015,cyto
14,164,819,15,151.561071581745,191.663225157893,37,47,60,73,107,132,0.009345794392523,0.05607476635514,0.317757009345794,0.626168224299065,1351.11620320829,652.645270695654,425945.849361404,cyto
52,1303,1655,43,171.361148107883,155.386404453653,46,61,71,88,127,157,0.009009009009009,0.036036036036036,0.189189189189189,0.477477477477478,988.489318366017,410.864750314781,168809.843051228,nuc
8,234,2027,19,117.15621876953,141.621409324463,32,45,56,63,92,121,0.013157894736842,0.092105263157895,0.381578947368421,0.736842105263158,1408.70256882393,662.764916186225,439257.334127333,cyto
43,1111,903,28,178.710982342131,153.609038506578,42,54,67,84,131,174,0,0.046875,0.2109375,0.4375,984.656103566655,434.420681877549,188721.328842955,nuc
85,2166,1992,75,51.0191069371757,75.5416032458227,22,35,41,56,82,102,0,0.148148148148148,0.481481481481481,0.962962962962963,1450.84192681123,600.953154225184,361144.693573198,nuc
25,660,1014,76,125.714601866939,107.822202280097,44,64,74,87,121,149,0,0.041666666666667,0.2,0.491666666666667,1039.72833451578,514.442001395659,264650.572799971,nuc
21,282,875,32,112.923864590426,143.893286445296,22,33,39,60,83,104,0.028985507246377,0.159420289855072,0.463768115942029,1,1258.16225158939,627.159009012149,393328.422585101,cyto
36,830,492,78,51.4600025317574,44.7770774539356,29,42,50,66,86,111,0.011627906976744,0.093023255813953,0.418604651162791,0.848837209302326,1196.9036830956,576.676837835064,332556.175295449,nuc
99,2579,1324,84,169.495832988839,220.27099589835,44,47,60,88,160,215,0,0.041095890410959,0.219178082191781,0.342465753424657,1595.79475564301,650.389930381688,423007.061541897,cyto
9,331,1042,18,165.376484406304,195.237135546941,46,65,74,101,142,174,0.005780346820809,0.028901734104046,0.167630057803468,0.375722543352601,1190.74572453075,600.62424690229,360749.485966943,cyto
57,1529,715,36,105.837500419685,116.548700217288,43,50,73,84,127,154,0.009259259259259,0.037037037037037,0.203703703703704,0.444444444444444,1104.34766927826,491.747728063839,241815.828055948,nuc
70,1671,639,49,101.372186392223,117.841699498768,38,57,67,95,135,160,0.011363636363636,0.056818181818182,0.204545454545454,0.386363636363636,1181.05026878672,529.995835975672,280895.586151551,nuc
80,1925,917,8,234.769882760451,266.356658642904,36,50,61,89,129,157,0.021897810218978,0.065693430656934,0.211678832116788,0.467153284671533,1186.53736167511,544.363091868298,296331.175788413,cyto
9,77,972,78,117.251148700234,117.299939954758,58,70,88,122,180,218,0,0.017341040462428,0.115606936416185,0.248554913294798,1373.91797947661,652.084983935081,425214.826273615,nuc
28,680,458,52,66.8124125488252,72.1052333328189,28,39,45,54,83,104,0,0.117647058823529,0.455882352941176,0.970588235294117,1255.34064429423,609.40726848672,371377.218884445,nuc
47,1118,1253,53,44.6243580973608,35.938445257963,35,50,59,70,99,119,0,0.059701492537313,0.328358208955224,0.776119402985075,927.657127945723,380.610345014426,144864.234732,nuc
81,2257,547,20,191.806408635301,191.06439914677,49,56,70,87,128,164,0,0.03125,0.208333333333333,0.458333333333333,1516.18099474429,655.55657816804,429754.42717939,cyto
38,929,1283,6,129.134298040722,172.321217660795,31,44,53,71,103,118,0.011363636363636,0.079545454545455,0.318181818181818,0.772727272727273,942.208852576817,416.792941209393,173716.355841977,cyto
98,2626,495,122,126.404926750049,126.026196788347,41,55,81,110,175,195,0.023255813953488,0.046511627906977,0.13953488372093,0.255813953488372,1804.98558072658,696.509994872131,485126.172956776,cyto
77,2175,2479,9,196.854729948656,212.548383072607,76,87,99,109,141,171,0,0,0.059701492537313,0.343283582089552,1727.2582663361,645.493828754114,416662.282959646,cyto
18,480,1647,10,175.853734959434,246.963443391697,35,52,66,83,113,137,0.009345794392523,0.065420560747664,0.242990654205607,0.570093457943925,1132.87970050336,570.367270870174,325318.82367989,cyto
21,530,854,13,137.006068005665,114.557208013297,35,41,51,73,100,116,0.014492753623188,0.08695652173913,0.36231884057971,0.840579710144927,1133.16490601707,572.975400838818,328300.809966404,nuc
100,2423,244,36,96.5432147530527,136.034413457557,35,41,41,42,55,80,0,0.083333333333333,0.75,2.08333333333333,1785.04526035146,688.401427278356,473896.525078877,cyto
14,251,520,2,162.468167604128,152.855977705425,55,71,84,107,143,171,0,0.018691588785047,0.14018691588785,0.383177570093458,1417.48361389958,669.184726232903,447808.197823405,cyto
100,2394,216,13,135.661021080244,174.750827354429,25,25,25,35,59,73,0,0.25,1,1.91666666666667,1782.51463643268,686.358990503793,471088.663845385,cyto
70,1541,514,28,200.158595885123,216.149170213392,33,57,65,83,117,153,0.011363636363636,0.090909090909091,0.238636363636364,0.5,1206.49392545147,536.68621171697,288032.089847113,cyto
60,1591,1530,39,116.423506504059,125.064015048851,33,48,61,76,107,135,0.011494252873563,0.080459770114943,0.298850574712644,0.597701149425287,1022.56325718301,426.605918991697,181992.61011875,cyto
35,526,1654,20,250.497728128685,308.595327292337,47,66,78,99,141,169,0,0.028409090909091,0.153409090909091,0.363636363636364,1113.09927544585,559.274095330458,312787.513707702,cyto
43,925,1160,46,160.513321250749,186.58768622426,37,54,68,86,118,143,0.0078125,0.0625,0.203125,0.5,949.410459062479,424.494214183692,180195.33787543,cyto
25,414,972,20,140.947300672487,158.776835778182,39,52,64,79,108,138,0.008333333333333,0.05,0.258333333333333,0.6,1157.9325961473,587.145939951714,344740.354801782,cyto
35,660,1509,14,184.901902610972,232.743986340784,37,53,66,90,129,164,0,0.051136363636364,0.210227272727273,0.431818181818182,1028.52883073763,504.523597112478,254544.060043314,cyto
35,878,1795,22,174.883658436453,138.943468906731,46,71,87,104,154,184,0.005681818181818,0.028409090909091,0.136363636363636,0.301136363636364,1046.65549040407,493.54559749822,243587.256809875,nuc
86,2266,319,127,23.3383703899023,48.0732276293881,45,63,77,97,127,143,0,0.018867924528302,0.150943396226415,0.39622641509434,1641.08337676102,669.421640133604,448125.332279164,nuc
21,356,909,58,66.1075299680816,101.565917836717,29,38,49,62,83,99,0.014492753623188,0.115942028985507,0.463768115942029,1.04347826086957,1205.18924901105,607.893825770564,369534.903409973,cyto
31,828,1150,30,63.3485180700622,107.13632584587,32,37,42,57,75,94,0,0.132075471698113,0.60377358490566,1.24528301886792,969.178353279384,450.778246881309,203201.027861387,cyto
26,603,1526,2,173.937846646728,216.518661846835,47,61,72,88,133,173,0,0.027322404371585,0.207650273224044,0.398907103825137,1052.90427046176,522.937953784447,273464.103508265,cyto
35,673,1749,16,141.442425535621,182.912176800103,36,57,72,96,137,173,0.011363636363636,0.056818181818182,0.181818181818182,0.369318181818182,1083.37812309743,534.558789704225,285753.099650046,cyto
98,2601,671,2,212.231841382831,212.246294111326,31,41,48,67,102,124,0,0.093023255813953,0.348837209302326,0.674418604651163,1716.42683094794,688.764805285259,474396.95699964,cyto
77,1910,2487,58,98.5253612675761,113.444603249745,38,47,69,81,143,166,0,0.08955223880597,0.238805970149254,0.373134328358209,1603.23243301495,624.074097087217,389468.478655225,cyto
70,1813,696,61,155.728881197168,153.44202055028,39,62,83,97,134,155,0,0.056818181818182,0.136363636363636,0.420454545454545,1210.05987801238,548.376237604115,300716.497968845,nuc
17,260,226,48,104.742966325895,84.143506248859,29,37,43,51,72,96,0,0.12,0.6,1.28,1583.61032859917,689.169265075597,474954.275924838,nuc
73,1828,1691,42,70.8502793041025,57.7755513609879,29,40,46,64,84,108,0.017543859649123,0.105263157894737,0.421052631578947,1,1153.65598440645,501.155848012256,251157.183996884,nuc
30,804,174,16,113.597409761947,111.798101705526,32,46,54,65,101,118,0,0.063829787234043,0.382978723404255,0.829787234042553,1414.66608825443,628.11081753756,394523.199107702,cyto
25,606,1089,62,84.1797175649889,67.9812500451822,50,64,87,108,141,160,0,0.025,0.141666666666667,0.325,1047.07351026472,520.998826321298,271439.77702817,nuc
21,403,891,59,38.1237398174018,64.089074134708,31,33,48,59,85,104,0.014492753623188,0.115942028985507,0.420289855072464,0.971014492753623,1184.23069324668,599.122885975828,358948.232500004,nuc
49,1268,1978,6,88.9723443079587,120.612206445121,40,52,60,75,108,130,0,0.052631578947368,0.273684210526316,0.642105263157895,1109.86499511099,493.293147714503,243338.129582082,nuc
63,1781,1795,11,197.51187940628,181.229907379012,48,60,68,88,126,164,0,0.038461538461538,0.201923076923077,0.442307692307692,1166.92868631784,504.435014989529,254454.684347486,cyto
68,1805,1460,19,171.053783378305,131.363777392659,45,62,79,98,143,174,0.007042253521127,0.049295774647887,0.169014084507042,0.316901408450704,1093.76557548492,476.159245781606,226727.627343308,nuc
34,666,830,18,135.485477566283,138.370921783572,38,47,56,70,112,139,0,0.064814814814815,0.259259259259259,0.564814814814815,1087.32343501584,542.750500646873,294578.105952431,cyto
25,374,1207,4,233.029308530334,245.181090121093,45,50,62,81,122,144,0.008333333333333,0.033333333333333,0.233333333333333,0.483333333333333,1147.01088927494,579.520273093817,335843.746926732,cyto
8,13,1969,14,129.164477450751,116.932916388122,43,64,90,120,161,192,0,0.039473684210526,0.144736842105263,0.25,1531.90448352929,678.777036936724,460738.265872599,nuc
18,371,1934,21,131.150382659669,62.0056855585002,36,52,62,76,106,131,0.009345794392523,0.065420560747664,0.289719626168224,0.672897196261682,1287.63434811076,631.499733366387,398791.913241817,nuc
8,259,1874,19,142.888355385483,147.527053996728,23,37,43,55,83,111,0.013157894736842,0.118421052631579,0.447368421052632,0.907894736842105,1327.42819648265,643.866270510403,414563.774300975,cyto
33,878,1848,25,168.058137320346,136.74992176314,36,49,58,78,127,153,0.008620689655172,0.060344827586207,0.258620689655172,0.456896551724138,1067.33995731291,505.635801559057,255667.56381827,nuc
49,1164,2005,66,19.8390436649622,56.1378138527896,44,60,68,81,113,136,0.010526315789474,0.021052631578947,0.242105263157895,0.589473684210526,1117.63973718496,505.300702652851,255328.800101465,nuc
29,584,359,44,93.3266478698597,85.557824145284,28,34,52,60,86,102,0.020833333333333,0.104166666666667,0.416666666666667,1,1348.59825973721,639.215714164037,408596.72923424,nuc
53,1148,1084,3,173.049526944454,164.122954806059,33,42,54,75,113,147,0.017391304347826,0.095652173913043,0.295652173913043,0.556521739130435,943.144877811116,395.09711396894,156101.729466585,cyto
32,578,2601,5,179.214821101468,198.293853963618,33,38,53,77,111,146,0,0.102040816326531,0.285714285714286,0.571428571428571,1617.61250767677,668.585037350257,447005.952168644,cyto
51,1152,1351,51,113.492623112374,111.424417217133,39,42,54,71,99,126,0,0.076923076923077,0.323076923076923,0.692307692307692,928.946321446997,375.537778693647,141028.623226159,nuc
31,778,1088,22,84.4891693525517,91.9481142405468,25,31,40,51,79,95,0.018867924528302,0.150943396226415,0.547169811320755,1.22641509433962,989.703529270737,471.327388361619,222149.507019784,cyto
31,721,1230,10,75.0483520862866,69.558404372713,24,44,45,56,79,100,0.037735849056604,0.094339622641509,0.509433962264151,1.07547169811321,992.357785260531,476.307528513646,226868.861718778,nuc
68,1731,1233,126,72.0213597147949,112.56463551142,50,63,74,95,132,166,0,0.028169014084507,0.190140845070423,0.394366197183098,1050.69891135512,456.209394330872,208127.011475741,nuc
86,2382,237,4,155.440257966492,186.960411825286,41,50,71,85,125,157,0,0.037735849056604,0.226415094339623,0.452830188679245,1762.23851847105,684.823844437883,468983.697910682,cyto
50,1315,492,98,118.161454058731,132.127831764129,33,54,66,86,129,158,0.024193548387097,0.064516129032258,0.233870967741935,0.435483870967742,1176.74738967747,529.057534771222,279901.875098202,nuc
28,719,481,34,66.936444619098,71.4446130964329,28,31,41,56,81,96,0.029411764705882,0.147058823529412,0.485294117647059,1.08823529411765,1230.3565361514,598.595496884217,358316.568890063,nuc
26,433,1245,48,157.833714713045,164.268577303757,50,63,80,105,159,195,0,0.038251366120219,0.153005464480874,0.33879781420765,1113.1296293356,562.127727039794,315987.581506925,cyto
63,1470,1861,37,183.419444719837,188.950376964577,35,53,59,85,117,143,0.009615384615385,0.057692307692308,0.221153846153846,0.528846153846154,1089.26905658624,469.517540098843,220446.720460468,cyto
33,595,1854,54,149.759083399269,187.71797276128,28,51,61,80,114,137,0.03448275862069,0.068965517241379,0.25,0.560344827586207,1150.3366638357,571.950173592471,327127.001072457,cyto
20,563,2343,34,131.747356748519,168.703029846564,31,53,57,82,105,126,0,0.05,0.233333333333333,0.65,1432.19847553954,650.598132728737,423277.93031012,cyto
10,112,2394,57,56.1180061180071,96.7636373156907,21,31,41,54,79,118,0.026315789473684,0.131578947368421,0.5,0.81578947368421,1689.03541019939,698.328071910917,487662.096018819,nuc
95,2620,909,105,185.901390880366,223.175061367042,55,84,97,127,188,235,0.008196721311475,0.024590163934426,0.09016393442623,0.221311475409836,1666.04909846572,677.38362973624,458848.581834643,cyto
9,103,1072,104,66.9705971245052,35.1019004569465,58,83,92,117,167,206,0,0.023121387283237,0.098265895953757,0.260115606936416,1337.5282190804,642.471213356317,412769.259991538,nuc
35,673,1556,60,141.564372292149,193.728344877657,31,52,69,89,131,166,0.017045454545455,0.0625,0.221590909090909,0.426136363636364,1032.26147771228,505.884856252009,255919.487785116,cyto
25,653,1105,21,132.566897087484,115.126949230433,30,56,75,97,139,163,0.008333333333333,0.05,0.158333333333333,0.375,1026.8998389807,505.521107384736,255551.59001149,nuc
65,1553,2061,77,86.1122451503619,135.960046458806,56,68,84,111,138,165,0,0.011494252873563,0.149425287356322,0.333333333333333,1206.64243939343,522.548243621818,273056.666912246,cyto
57,1495,923,48,179.401168821771,160.932005637142,41,53,64,83,135,165,0,0.037037037037037,0.212962962962963,0.425925925925926,1022.76078666142,440.936701820522,194425.175012359,nuc
43,1067,1062,63,118.337967867151,119.446139401772,44,58,71,91,131,159,0,0.03125,0.171875,0.4453125,948.522005957229,408.432771746397,166817.329036445,nuc
26,784,1268,3,268.771353545152,204.713195713156,42,61,75,100,146,180,0,0.049180327868852,0.158469945355191,0.355191256830601,972.760477625806,456.612380315685,208494.865857556,cyto
21,314,785,4,105.026057468231,113.06814511338,34,43,47,65,89,110,0.014492753623188,0.072463768115942,0.405797101449275,0.855072463768116,1267.34432332771,630.605872008672,397663.765811817,nuc
68,1700,1218,92,92.9255973743102,133.644904633499,53,66,79,96,133,165,0,0.028169014084507,0.154929577464789,0.429577464788732,1039.10738040893,448.319861408723,200990.698133537,nuc
74,1827,1757,11,203.384837857023,172.566280282386,29,36,37,60,84,106,0.019607843137255,0.156862745098039,0.490196078431372,0.941176470588235,1174.02633360357,508.981476189931,259062.143104481,cyto
99,2442,1539,99,85.4498883247429,58.4044037878917,58,69,79,108,152,176,0,0.041095890410959,0.150684931506849,0.301369863013699,1506.71754892142,626.374395709885,392344.883600923,nuc
18,452,1792,96,39.1337215896454,108.412714173176,35,44,56,70,100,124,0.009345794392523,0.065420560747664,0.317757009345794,0.691588785046729,1189.95835868748,596.322910070654,355601.013075134,cyto
65,1665,1870,21,142.412650265017,92.0123613054951,38,50,76,96,127,166,0.022988505747126,0.057471264367816,0.206896551724138,0.436781609195402,1150.67167861969,495.834029140756,245851.384453956,nuc
11,242,1762,64,97.5154475320729,83.8705078503634,35,51,54,72,101,132,0.010869565217391,0.076086956521739,0.282608695652174,0.663043478260869,1299.16484006671,634.922942004537,403127.142283697,nuc
19,455,1944,35,130.40240269519,131.232624787359,43,53,64,79,110,136,0,0.043478260869565,0.25,0.608695652173913,1249.55048173825,616.504894243805,380078.284626566,nuc
24,666,669,18,126.329135933048,130.406350339447,30,37,51,63,79,103,0.015625,0.109375,0.515625,1.015625,1150.55128030745,573.405091090373,328793.398488359,nuc
53,1342,1113,66,106.323730925799,125.637332498376,42,47,64,79,119,157,0.008695652173913,0.043478260869565,0.260869565217391,0.504347826086956,953.902783992034,388.625928109727,151030.111999146,nuc
31,731,1171,68,37.5927464422034,14.2871351052412,26,41,51,65,87,103,0,0.094339622641509,0.377358490566038,1.07547169811321,993.252023991246,476.712362075177,227254.676155295,nuc
52,1322,1605,10,222.551128131155,208.705572294989,50,61,66,85,120,156,0,0.045045045045045,0.234234234234234,0.504504504504504,978.11629347722,401.121739006225,160898.649503378,cyto
43,1055,914,77,128.345427548056,101.644223603622,51,71,85,99,147,175,0,0.046875,0.1328125,0.34375,983.618756519256,438.958187571123,192684.290435725,nuc
18,423,1902,18,90.5180752198889,52.5441761674803,42,53,60,79,107,134,0,0.046728971962617,0.271028037383177,0.598130841121495,1246.88366485355,617.385744287318,381165.157249206,nuc
22,528,475,42,66.5360188501828,54.9014875922277,29,42,44,54,75,95,0,0.092592592592593,0.537037037037037,1.11111111111111,1300.90762148694,632.979293791103,400662.786368284,nuc
15,282,2165,6,114.488521135897,140.510399935907,42,49,61,73,99,129,0.016666666666667,0.033333333333333,0.283333333333333,0.666666666666667,1452.09131950164,669.37560616425,448063.702127757,cyto
97,2486,169,5,101.30874194322,93.4009749168982,38,39,46,68,89,109,0,0.12,0.4,0.92,1871.52986517756,694.320007081605,482080.272233801,cyto
49,1308,2098,51,164.604431568656,215.739727300899,39,56,71,91,117,145,0,0.052631578947368,0.189473684210526,0.515789473684211,1178.62395592067,522.744997702981,273262.332623489,cyto
21,385,909,50,55.3673900569162,86.8654056522402,29,40,51,59,79,105,0,0.101449275362319,0.550724637681159,0.971014492753623,1189.03233847841,601.237467646027,361486.492501408,nuc
52,1392,1872,32,104.12544743817,146.899105421426,44,63,70,85,114,147,0.009009009009009,0.045045045045045,0.225225225225225,0.54954954954955,1077.80900967283,466.992569024974,218082.059524545,cyto
46,1019,1679,3,146.812057618904,149.186381233143,37,46,62,73,110,131,0,0.073529411764706,0.279411764705882,0.588235294117647,989.557225269904,439.458749061926,193123.992127073,cyto
