,Unnamed: 0,label,x,y,feature 1,feature 2,feature 3,feature 4,feature 5,feature 6,feature 7,feature 8,feature 9,feature 10,feature 11,feature 12,feature 13,feature 14,feature 15,feature 16,location
0,0,14,864,547,3,231.9297591046946,163.34906165013737,64,100,115,162,195,231,0.0,0.0238095238095238,0.0952380952380952,0.1666666666666666,1214.0049805537572,572.6896252641875,327973.40688523545,cyto
1,1,42,1939,554,30,128.9487123507139,119.41598712491331,25,29,32,47,73,100,0.032258064516129,0.1774193548387097,0.5967741935483871,0.9193548387096774,1217.9585723324662,664.709072194222,441838.1506573035,nuc
2,2,18,788,851,83,84.3749977578296,79.71278523000636,53,65,73,88,126,150,0.0,0.0227272727272727,0.1818181818181818,0.4318181818181818,1134.9648921433509,522.3583617108006,272858.2580491916,nuc
3,3,23,1128,1294,70,96.81651909808264,97.1207084330016,34,40,63,74,95,122,0.0,0.1111111111111111,0.2962962962962963,0.7407407407407407,1005.885684782758,394.79306862646354,155861.56703549955,nuc
4,4,9,549,1808,17,289.30922271834214,145.8804564879581,22,88,94,133,212,261,0.0357142857142857,0.0535714285714285,0.0892857142857142,0.1785714285714285,1322.5902688923704,579.9753687886397,336371.4284015186,cyto
5,5,21,733,2017,106,224.64564591571423,260.3861266546086,53,87,118,128,207,247,0.0,0.0357142857142857,0.0892857142857142,0.1964285714285714,1331.9678327728425,585.2286332530632,342492.55317924835,cyto
6,6,46,1870,1475,3,196.46997164893028,195.44791343212128,47,58,61,87,145,164,0.0,0.03125,0.1875,0.375,1108.5943581122765,483.34578936184346,233623.15209382356,cyto
7,7,44,1888,1809,22,127.749876046752,97.51319640008806,51,63,74,92,154,202,0.0,0.0204081632653061,0.1632653061224489,0.3673469387755102,1216.8872965852854,530.2279124241693,281141.63911369257,nuc
8,8,44,1712,2000,37,248.3035987960523,210.447634261266,38,70,112,130,202,248,0.0,0.0612244897959183,0.1020408163265306,0.1632653061224489,1253.175835765929,538.3340319038708,289803.52990587783,nuc
9,9,18,721,685,2,124.64123252012894,133.0857033170258,53,76,86,105,153,192,0.0,0.0227272727272727,0.1136363636363636,0.3409090909090909,1212.411158227878,566.3487025869713,320750.8529219456,cyto
10,10,39,1650,1349,6,73.8553287809387,70.40912182204998,48,53,53,69,80,96,0.0,0.0,0.5,1.3333333333333333,1025.2731310476115,422.822720022639,178779.05256734297,nuc
11,11,33,1635,440,36,252.39708614270185,152.51781368156108,50,62,78,100,165,195,0.0163934426229508,0.0327868852459016,0.1639344262295081,0.3442622950819672,1192.2950619056508,630.2845560381453,397258.621580202,nuc
12,12,27,1159,2011,28,218.38275530498885,211.49343822162436,36,40,53,76,143,184,0.0,0.1176470588235294,0.2941176470588235,0.3823529411764705,1224.9732164619138,520.4996566975849,270919.89262230374,nuc
13,13,16,740,2566,20,229.6006621899277,164.15746559872858,40,46,52,67,125,168,0.0,0.0689655172413793,0.3448275862068966,0.4827586206896552,1675.4377366354165,689.0524637538227,474793.2978052132,nuc
14,14,38,1887,975,3,234.1343910783791,234.09531494414443,81,89,90,101,167,184,0.0,0.0,0.04,0.4,1091.969261367016,535.4824008544151,286741.4016248085,cyto
15,15,25,1105,961,40,89.21705981496117,90.21387760488508,40,53,59,87,112,139,0.0,0.0588235294117647,0.2352941176470588,0.5294117647058824,1019.6130660786628,449.5662580813975,202109.8204053097,nuc
16,16,39,1727,1206,17,90.33671085367482,92.01678317849316,53,63,63,84,95,117,0.0,0.0,0.1666666666666666,0.8333333333333334,1032.0793643591587,450.5363483451508,202983.0011801831,nuc
17,17,30,1479,935,3,108.29223286395728,107.60768373001544,30,34,48,80,97,122,0.0,0.125,0.25,0.625,1004.8849550588808,458.8335565258642,210528.23259417343,cyto
18,18,27,1390,2315,30,164.21832860264084,171.93064536985963,27,65,86,94,141,188,0.0294117647058823,0.0588235294117647,0.1470588235294117,0.3529411764705882,1399.311726267003,595.8181138590212,354999.2248025216,nuc
19,19,26,1135,835,6,174.09317473139637,174.0388104592392,34,51,61,72,129,154,0.0,0.064516129032258,0.2903225806451613,0.4516129032258064,1040.3297244695968,477.7499943009212,228245.05705453025,nuc
20,20,57,2472,384,222,36.289300096933125,141.2326139264535,50,55,72,100,183,258,0.0,0.048780487804878,0.1951219512195122,0.2926829268292683,1592.9666347272575,753.5169692466127,567787.8229426006,cyto
21,21,44,1853,2021,137,137.05598624165344,124.5253843104083,43,85,105,136,194,227,0.0,0.0408163265306122,0.0816326530612244,0.2244897959183673,1304.0461206326054,563.6870705920135,317743.1135526056,nuc
22,22,18,834,603,7,168.5597719170868,174.6659111284052,39,68,88,115,176,212,0.0,0.0681818181818181,0.1363636363636363,0.25,1199.6862026126596,565.1128305835382,319352.5112901388,cyto
23,23,18,750,662,3,124.6614524496318,133.1260037764646,56,65,88,107,144,203,0.0,0.0454545454545454,0.1136363636363636,0.2727272727272727,1208.5759015001586,565.9253887733104,320271.54565822246,cyto
24,24,33,1367,366,130,116.80621847510132,131.04852538198688,50,63,77,138,220,250,0.0,0.0327868852459016,0.1639344262295081,0.2459016393442623,1216.8655081036354,610.7628744130501,373031.2887612912,nuc
25,25,51,2249,1310,30,164.24076296683506,180.78148422132844,44,47,53,74,92,117,0.0,0.0,0.3888888888888889,0.7777777777777778,1265.842809928679,591.8361183103962,350269.9909367172,nuc
26,26,31,1601,1331,3,145.69212385663684,144.19674358632892,29,29,48,53,69,102,0.0,0.1176470588235294,0.5882352941176471,0.8235294117647058,1013.6014373986736,412.7295210707984,170345.65756333058,nuc
27,27,27,1197,2177,31,103.62532223812715,103.81604701674846,43,80,100,127,173,203,0.0,0.0294117647058823,0.1176470588235294,0.2352941176470588,1315.2692459415423,564.3830176783437,318528.19064371363,nuc
28,28,18,733,874,57,130.53154682480883,128.61066672752665,60,77,91,112,137,183,0.0,0.0227272727272727,0.1136363636363636,0.3181818181818182,1152.7527504020086,528.5030321799275,279315.45502337744,nuc
29,29,38,1543,1040,70,118.0999827000047,120.60192659698102,56,90,93,107,123,157,0.0,0.04,0.08,0.48,999.1909385109848,440.8493030301208,194348.1079821433,nuc
30,30,28,1245,1235,56,121.24327532836509,114.40599980661808,34,36,38,67,98,129,0.0,0.16,0.32,0.64,987.2390073506912,390.2243540043019,152275.04645807474,nuc
31,31,33,1580,495,13,257.91894031064066,118.48945071301766,43,77,78,111,166,203,0.0,0.0327868852459016,0.1639344262295081,0.2622950819672131,1157.147516059309,605.9569857626612,367183.8685945701,nuc
32,32,9,332,2070,174,63.23435524129105,209.72539365732624,60,89,121,143,183,231,0.0,0.0178571428571428,0.0892857142857142,0.1428571428571428,1549.0365835545367,672.2414693918427,451908.5931701037,cyto
33,33,36,1658,2381,160,45.96189180382546,49.045646528242834,53,84,93,122,175,193,0.0,0.03125,0.09375,0.21875,1476.0324563048302,617.8977001883705,381797.5678980774,nuc
34,34,26,1210,876,14,209.14662354235088,208.78130109555417,52,57,60,78,100,126,0.0,0.0,0.2580645161290322,0.7096774193548387,1020.0147157343974,463.49981317598247,214832.07681417064,nuc
35,35,23,1074,1201,34,110.69801182075793,110.8629058332356,45,46,51,65,90,115,0.037037037037037,0.037037037037037,0.4444444444444444,0.8888888888888888,1010.2420563091524,410.3105025405071,168354.70849504348,nuc
36,36,44,2100,1930,55,152.50045087845038,201.30242625508612,56,85,101,166,202,227,0.0204081632653061,0.0408163265306122,0.0816326530612244,0.2040816326530612,1359.451509354592,589.8559735935686,347930.06958401663,nuc
37,37,42,1655,478,1,181.3869425407181,174.71286437300753,47,62,75,97,158,197,0.0,0.032258064516129,0.1935483870967742,0.3064516129032258,1176.0833574242088,624.3056736421559,389757.574141786,cyto
38,38,30,1328,931,40,42.78449587227848,43.45368991209547,28,30,42,47,66,86,0.0,0.125,0.5,1.25,1000.9626110039528,448.82765207627375,201446.26126830064,nuc
39,39,43,1791,50,191,82.98625612517402,103.75594160671618,41,58,62,77,144,223,0.0,0.037037037037037,0.2592592592592592,0.4074074074074074,1477.5309622129662,718.1422554578222,515728.299074048,cyto
40,40,61,2615,1229,85,134.80029470196706,147.0234553877099,25,25,36,47,87,159,0.0285714285714285,0.2285714285714285,0.3714285714285714,0.5428571428571428,1514.1596069419647,672.6664107114078,452480.1000993684,cyto
41,41,33,1480,339,177,72.63769723748986,87.93585572544589,89,109,123,146,184,210,0.0,0.0,0.0491803278688524,0.1475409836065573,1234.0839650575224,629.9379840158275,396821.8637059249,nuc
42,42,41,1765,1373,4,88.88121475498906,92.48110286736004,36,36,44,44,63,82,0.0,0.1428571428571428,0.7142857142857143,2.142857142857143,1057.0973988193864,451.4065700521613,203767.8914862568,cyto
43,43,24,1158,1470,59,196.0174740439005,189.0671732417614,49,77,85,88,146,179,0.0,0.032258064516129,0.1290322580645161,0.3870967741935484,1028.3702643319662,392.736010293318,154241.57378111314,nuc
44,44,24,905,1572,101,138.97040294017168,138.112476107363,44,80,101,148,213,267,0.0,0.0,0.1290322580645161,0.1935483870967742,1108.5714107359215,446.8773687547849,199699.38270520003,nuc
45,45,24,1226,1521,66,216.5740076450272,211.5551795652636,58,68,72,91,148,198,0.0,0.0,0.1612903225806451,0.3870967741935484,1032.0565640958564,392.8546441298788,154334.77141441367,nuc
46,46,23,1102,1363,63,92.30473582718322,92.4993319241056,49,50,61,72,108,150,0.0,0.037037037037037,0.2962962962962963,0.5185185185185185,1018.6055963496492,395.4016687460731,156342.4796471793,nuc
47,47,51,2208,1609,13,193.0405616418705,201.15481496195164,33,48,54,62,137,185,0.0,0.0555555555555555,0.2777777777777778,0.3333333333333333,1297.9461528025824,580.0259900353474,336430.14911648486,cyto
48,48,33,1440,389,118,112.20116574529224,57.342768872545705,68,95,105,152,202,226,0.0,0.0327868852459016,0.081967213114754,0.2131147540983606,1203.5687493525354,612.8672470671002,375606.262527606,nuc
49,49,12,524,1002,27,80.8222273658417,81.73594801396803,44,44,47,55,66,77,0.0,0.0,0.8,1.1,1233.932024535124,556.7598218310939,309981.4992053914,nuc
50,50,8,432,1169,4,133.62924516701972,118.2092386169441,25,36,36,57,115,125,0.0,0.1818181818181818,0.2727272727272727,0.6363636363636364,1275.1138475780183,565.0544700742984,319286.5541509461,cyto
51,51,47,1896,1426,2,144.65732055550689,146.56048168234705,32,32,56,62,74,103,0.0,0.1,0.5,1.3,1108.987191853378,488.6012776789566,238731.2085495088,cyto
52,52,38,1581,1000,105,73.24137873254689,72.9754323224275,50,53,56,93,121,168,0.0,0.0,0.16,0.48,1008.467148163616,457.0496933514368,208894.4221926424,nuc
53,53,27,1231,2323,11,161.5416436860447,169.63198962608098,81,86,108,150,185,219,0.0,0.0,0.0294117647058823,0.1764705882352941,1407.3952776889766,599.293614134943,359152.83594292204,nuc
54,54,18,978,686,32,186.05808410712845,184.61527752763232,51,70,98,120,151,172,0.0227272727272727,0.0454545454545454,0.1136363636363636,0.25,1121.3545001059508,529.1989614538196,280051.5408038012,nuc
55,55,38,1623,969,115,44.24927135663855,38.00952483832878,53,60,81,107,135,159,0.0,0.04,0.12,0.36,1019.3225168779416,473.0069429729175,223735.5681005848,nuc
56,56,52,2200,715,80,117.70026413036138,103.78500043999112,74,83,100,136,204,238,0.0,0.0,0.0952380952380952,0.2063492063492063,1291.085644532436,670.7137625955237,449856.95133504446,nuc
57,57,39,1563,1303,1,113.52678139389708,122.25639845636604,26,31,31,33,57,84,0.0,0.25,0.6666666666666666,1.4166666666666667,1004.4006503749646,406.4883569685946,165232.7843510276,cyto
58,58,5,279,715,45,161.54883779584858,156.1022224861151,33,46,48,58,104,147,0.0,0.0967741935483871,0.3225806451612903,0.6451612903225806,1445.3834779108906,642.5843847936464,412914.691580629,nuc
59,59,41,1731,1382,10,90.00950810758152,90.74868730372732,36,36,60,60,78,86,0.0,0.1428571428571428,0.5714285714285714,1.8571428571428568,1049.0292483409585,442.4472781868242,195759.59397492904,nuc
60,60,55,2301,1046,73,69.84845211971003,76.25300363066064,35,46,64,86,143,180,0.0,0.0769230769230769,0.1923076923076923,0.4230769230769231,1294.54657932718,630.8631867747209,397988.3604275565,nuc
61,61,9,295,2040,152,55.03023107721078,203.9885148818873,48,67,125,143,187,228,0.0178571428571428,0.0357142857142857,0.125,0.1428571428571428,1556.8826251722874,673.4894777600518,453588.0766535074,cyto
62,62,13,575,2575,40,90.7357765092123,45.17290182724083,49,51,57,62,115,140,0.0,0.04,0.4,0.56,1740.0047937065317,709.7923700152922,503805.2085319256,nuc
63,63,18,804,626,9,144.3483549277737,151.44979586833793,56,65,74,102,170,202,0.0,0.0454545454545454,0.1590909090909091,0.3409090909090909,1201.2308481240036,564.7024207321698,318888.8239807725,cyto
64,64,21,1108,1956,39,265.1166070665053,249.50403632031143,42,70,91,104,178,251,0.0,0.0357142857142857,0.1428571428571428,0.2857142857142857,1204.068871460041,508.9807637819563,259061.4179000636,nuc
65,65,34,1556,1958,7,242.25574279129225,239.7936887232467,45,87,90,117,162,194,0.0,0.0303030303030303,0.0909090909090909,0.2727272727272727,1202.5307390176356,508.7010138916938,258776.72153443727,nuc
66,66,45,1885,696,33,91.29721523266625,90.28835915630918,32,43,53,54,87,105,0.0,0.0526315789473684,0.4736842105263157,1.105263157894737,1147.6698969192307,613.414418444908,376277.2487561048,nuc
67,67,49,2135,830,17,119.70590058348586,117.2023517021979,22,22,45,45,87,102,0.0,0.1428571428571428,0.4285714285714285,1.0,1227.0881178394577,632.1483149125943,399611.4920468325,nuc
68,68,18,1015,676,4,223.71789159716263,221.9489256793572,32,44,93,134,161,186,0.0,0.0909090909090909,0.1363636363636363,0.2045454545454545,1115.4719239391052,527.8698796791084,278646.6098724364,cyto
69,69,31,1414,1526,15,124.84343514214213,127.87472982685944,44,51,67,84,131,150,0.0,0.0,0.2352941176470588,0.4117647058823529,1028.958939887597,395.3526534004091,156303.72055074404,nuc
70,70,5,332,754,46,148.722526506982,141.53043744068808,66,72,73,81,111,144,0.0,0.0,0.2258064516129032,0.6774193548387096,1399.4860792009856,629.007149325617,395649.993902739,nuc
71,71,21,886,2086,223,65.51482218444772,96.2322838351284,104,116,122,147,194,258,0.0,0.0,0.0178571428571428,0.125,1318.7528671369346,574.063708265998,329549.1411481089,nuc
72,72,18,697,896,16,170.52956908991146,169.30394497911882,68,88,102,127,168,198,0.0,0.0,0.0909090909090909,0.2045454545454545,1164.2054870858217,531.8809109643872,282897.30344830645,nuc
73,73,22,936,92,28,228.788289310222,418.4832982632552,30,66,79,106,185,247,0.0,0.0555555555555555,0.1666666666666666,0.2777777777777778,1461.8398206980369,651.3994086337401,424321.1895683864,cyto
74,74,49,2233,912,12,178.99725429708906,177.54425291756723,93,93,108,108,124,128,0.0,0.0,0.0,0.4285714285714285,1268.2316992827614,636.1821301237471,404727.7026887883,nuc
75,75,46,1918,1768,30,125.39148217560896,122.07496259447323,38,39,49,68,90,138,0.0,0.125,0.40625,0.65625,1211.7157362954963,530.2227100429229,281136.1222452615,nuc
76,76,11,622,1183,28,90.90136332110352,68.96334571174263,68,68,70,93,150,181,0.0,0.0,0.2083333333333333,0.3333333333333333,1171.5393205172943,512.2029330963155,262351.84467246867,nuc
77,77,34,1346,1528,5,237.31508370043596,239.70794254845524,55,69,79,114,139,202,0.0,0.0303030303030303,0.1515151515151515,0.2727272727272727,1028.095374083585,392.19245290308623,153814.92011413953,cyto
78,78,51,2265,1385,46,136.0266453475727,157.27487526420092,53,75,77,129,147,166,0.0,0.0,0.1666666666666666,0.2222222222222222,1284.613074530546,591.9659609800078,350423.69895898417,cyto
79,79,11,438,1204,3,131.001014700778,132.54600782216986,36,63,80,95,129,153,0.0,0.0833333333333333,0.1666666666666666,0.375,1271.369929719827,561.5925150813582,315386.15299540554,cyto
80,80,27,1431,2265,44,157.16453917938588,162.50563103174068,30,45,65,75,106,156,0.0,0.088235294117647,0.3235294117647059,0.6176470588235294,1367.482901496282,584.915134427068,342125.71448183496,nuc
81,81,53,2163,330,30,177.47821747604863,128.69208185268303,42,50,75,104,166,203,0.0,0.0208333333333333,0.1666666666666666,0.2708333333333333,1432.7834684478692,735.8216895485323,541433.5588100565,nuc
82,82,14,637,422,11,118.36433183908488,163.9176025453396,40,56,70,90,166,239,0.0,0.0714285714285714,0.238095238095238,0.3571428571428571,1365.022198549576,625.2641800392258,390955.29484012537,cyto
83,83,52,2033,753,28,165.4572890795704,128.60205453860772,62,74,91,116,152,182,0.0,0.0158730158730158,0.1269841269841269,0.3015873015873015,1192.9046414430811,630.0262235698443,396933.0423856795,nuc
84,84,40,1722,1595,35,86.52614837618196,85.9719145492131,32,32,34,34,88,99,0.0,0.375,0.375,1.125,1092.7455593089935,456.3414305026975,208247.50119324832,nuc
85,85,38,1556,911,27,132.78689273997406,126.55370977671068,42,44,55,81,129,175,0.0,0.0,0.24,0.4,1017.2905575739252,476.7127833974678,227255.077854561,nuc
86,86,34,1616,1896,42,233.40163464798167,230.96636347775768,54,75,76,97,153,194,0.0,0.0,0.1515151515151515,0.3636363636363636,1182.2777614044437,499.32324801314496,249323.70600639668,nuc
87,87,46,1830,1521,11,182.8079638122209,180.0537273685406,61,68,78,98,135,166,0.0,0.0,0.1875,0.34375,1104.9375633680522,475.57018023643,226166.99633011056,nuc
88,88,30,1383,942,68,15.026519626430792,15.655691921536176,36,37,39,57,84,93,0.0,0.1875,0.375,1.125,998.9296159111456,448.2602839858156,200937.28219904404,nuc
89,89,17,741,972,3,219.67457415990083,214.3972196503757,42,51,59,79,103,130,0.0,0.0,0.25,0.625,1131.6425830891135,508.9340105754989,259013.82712046205,cyto
90,90,24,1233,1454,66,260.1775515066602,253.98382881283172,29,52,56,77,144,168,0.0,0.064516129032258,0.2580645161290322,0.4193548387096774,1016.56153794389,386.1307570027456,149096.96150351336,nuc
91,91,3,165,691,21,366.82966965267934,168.2301973704729,67,72,96,99,148,209,0.0,0.0,0.1063829787234042,0.3404255319148936,1531.3943058101806,660.9546214318669,436861.0115921425,cyto
92,92,41,1789,1452,69,18.433578571943627,26.121736320353723,48,48,52,52,80,81,0.0,0.0,0.5714285714285714,1.7142857142857142,1077.3698961985192,459.8107481497153,211425.92411400093,nuc
93,93,46,2173,1641,23,213.41944080012567,219.0914089337881,48,60,65,117,166,206,0.0,0.03125,0.15625,0.25,1287.5644121550697,573.944252426887,329412.0048938583,cyto
94,94,33,1322,388,85,163.90914907625566,165.67473403948324,34,61,97,119,211,260,0.0,0.0655737704918032,0.1311475409836065,0.2622950819672131,1205.9662459995627,601.4585057143684,361752.3340961608,nuc
95,95,22,1141,489,3,219.99769325866768,107.44970534141471,40,65,73,86,133,195,0.0,0.0555555555555555,0.1944444444444444,0.3888888888888889,1171.7981824050732,568.8488822760559,323589.05086671805,nuc
